3.665210838061904e-21,1.3174708220215342e-24,5.082254088172314e-19,1.651574909839247e-18,1.1736595121039054e-16,0.0006691949219148776,4.955375383822193e-27,6.058438749931707e-19,1.86693286794821e-32,1.9700190353781638e-23
7.99600498070837e-18,4.589740785775727e-16,1.4204776480701201e-22,1.7791425079773527e-20,3.0030228258627135e-14,1.0339444277635596e-13,5.876480993951395e-16,4.0041000440338387e-20,7.092516907478723e-31,8.417603015135096e-15
6.380533495246674e-22,2.678506170388652e-23,2.2760476291135512e-20,6.475413691932859e-15,4.6410724300644596e-18,8.787371252855649e-13,3.896408159176873e-15,1.9138566295115125e-20,3.9468228664502844e-28,9.769268845607181e-17
3.254810112793956e-17,2.626927876922575e-16,3.6853631364613364e-20,6.803142652020773e-20,8.364902460530653e-17,3.224586778130916e-16,6.807641135649934e-19,2.5415902350525416e-22,2.1453202785808134e-34,2.4551130634263904e-14
3.0000617151399753e-17,8.199455550146933e-12,1.1501789347531814e-20,2.7667205599085316e-18,6.706201565555011e-13,4.001809581181194e-06,1.1131354613843008e-15,1.6765193127607888e-25,4.51115653933144e-27,5.807141808670585e-21
2.58736171034519e-19,1.3088702674525423e-16,5.039869565338722e-15,5.605667234736498e-15,1.0991725769330304e-18,8.650396309544644e-13,7.113334164818206e-20,1.5343687784455202e-22,4.005728548344592e-34,1.862674230773314e-14
8.491816391053302e-19,1.6961799350732864e-20,1.1741491215843123e-17,2.9472576474646024e-15,7.82082117881004e-20,1.925304415716199e-14,1.2059063232749017e-13,8.941008899056097e-17,5.145210766611602e-28,4.355800472694338e-18
7.4986515855127e-15,3.5763287292130207e-12,2.1607035506486964e-22,1.1912856811974186e-18,8.970895077831116e-16,6.361544081689553e-13,7.281939936782076e-17,3.964295883005694e-22,1.4008920189397407e-30,2.923506412151632e-17
6.737144279381569e-17,2.804876315294939e-14,3.5933189686454244e-18,1.163055382279595e-18,1.573128766539926e-16,2.6965497384077646e-12,8.624098695697503e-18,2.5579701095037222e-25,1.2645027914646144e-29,6.471700351111073e-18
3.1047512024989068e-18,1.0777695277655167e-20,3.099714509066518e-23,3.4682377898838073e-23,5.594228739899939e-14,6.582408172794523e-18,1.4434805646106276e-15,7.99802524321571e-15,2.0507307931495595e-39,1.0787028853783793e-05
3.8000173690595337e-19,8.59881760263985e-25,8.703950234645974e-27,1.453435136060296e-22,5.188611636656501e-12,2.1157799537633882e-15,5.4072728369102263e-17,2.277888411393803e-10,5.832546992805036e-31,4.789874034159285e-13
3.9622234346635903e-19,1.7813102593737317e-24,1.2293710542695722e-19,4.738028201860876e-16,4.474442363128345e-18,6.965829262236006e-14,2.033867050193421e-15,1.7446505669437005e-11,4.98000304960003e-33,1.4079262283692646e-14
9.153332963637657e-19,1.4925699005675021e-27,5.223633008291164e-23,4.782536930493354e-13,1.3613537397368078e-14,6.936755340123524e-18,2.8032155144161887e-15,3.208902512995976e-27,4.682948082051781e-10,8.23185345989405e-21
1.611417146905354e-19,2.7634931976566347e-22,6.993255975767509e-22,5.759499287750437e-19,1.32945440987155e-13,6.436522712180418e-11,9.462456805034127e-20,6.376258755008271e-14,2.920065759793429e-35,8.34560791277924e-12
8.576450561367386e-18,3.2342560092777135e-25,1.1586464298084205e-21,1.505081729391656e-07,2.958069306935858e-20,7.030678231995809e-16,9.678451450140268e-08,2.9413375334366194e-35,2.8593855738541932e-11,1.9023420702831456e-27
6.653423362540623e-21,1.2634536038814834e-21,3.9600899441751777e-26,6.655410269175223e-22,4.302695898252634e-05,4.832740062177175e-11,1.2127776037169265e-20,3.1157621109503833e-27,1.0108046985257711e-29,4.753367099135618e-18
2.0800620534933867e-22,1.790815509991693e-27,7.34283738477252e-13,1.2916013438531978e-17,3.1662918770632364e-19,8.460175509324998e-09,1.1040499038840273e-09,4.734331842969449e-27,6.505618105291655e-25,3.911605465134346e-21
3.508111786047711e-18,1.0240905787378657e-28,5.216236209408115e-33,7.463833450805058e-23,8.673086667363456e-10,1.7273332929217048e-16,6.4070763217241106e-15,8.46000561078766e-18,1.3783385334653668e-29,1.089581624315162e-23
4.6271959071882255e-19,4.0780209117466245e-18,2.6911637946216298e-20,2.2079294256766296e-18,7.896504760757781e-18,5.057300431198322e-14,8.95436822385886e-16,3.835666077964639e-19,2.7012378970027886e-31,8.2955754122372e-08
7.860474160169753e-17,1.858027430324883e-15,1.5376994946410168e-20,1.8993855725603035e-19,4.119088924080679e-16,3.7878760159307126e-17,7.671857724506178e-17,5.256769425449385e-22,1.185333254889457e-32,5.2779283945392426e-15
1.0527164121787928e-17,1.935390022534856e-22,5.556477040438003e-18,3.991473172563905e-10,1.0301550379580784e-21,1.4204699509714172e-18,1.2792313245501129e-12,5.1886804189834124e-17,9.688874977179188e-17,2.9885225120716285e-08
1.0376375221706437e-19,3.587904365886109e-20,5.122704311353473e-23,1.4646748497311538e-22,3.2588695711285217e-12,5.489400403707848e-16,1.0522826115343492e-17,2.5789621286766524e-18,1.3248397994039183e-32,1.6362005313302593e-09
1.0557637432468722e-20,6.69048099155777e-20,5.646837230022577e-16,2.0136077000434791e-26,5.0483298955034426e-14,3.402777859530549e-16,2.5368693880364835e-16,9.726647860947575e-20,8.649534181230385e-35,1.2859495947669694e-10
2.4949427668712697e-14,1.3878597012823875e-16,4.820102797017096e-13,1.6560569134798873e-20,3.847565297520341e-21,1.9829244980622141e-16,4.553647372009046e-22,4.4646936177388714e-26,1.1667120255740644e-34,8.941683076112336e-17
2.5811701034931984e-15,6.096449452191899e-19,2.518824332900637e-32,3.459289577012336e-18,8.068804815747101e-12,7.998634133480311e-16,8.147105944677985e-18,8.574130120145371e-16,4.554982670505515e-30,7.649338674896046e-10
2.226481592200628e-16,3.6768627331740357e-32,2.6435215741751826e-22,7.855546028306314e-19,4.0753005000021095e-20,3.785209769147151e-06,3.916026899970998e-21,2.690054928243312e-06,1.4797382294212084e-39,9.722465440119552e-21
1.0357645644135327e-18,5.859083344090997e-24,4.41095486019757e-19,2.42960090165763e-12,4.318567877580508e-17,1.4327323896483757e-12,1.4122543091707377e-16,6.82956596404968e-23,1.4700758884778487e-29,2.1564449339683913e-18
1.09162238116014e-22,1.3223838673876542e-25,3.3793103449724523e-28,3.09908649213687e-20,3.374654156959331e-14,1.0151455891092762e-15,4.285961498541386e-16,7.923538562832483e-08,1.202313826923722e-31,2.0263191874923206e-11
4.322401752116961e-23,1.3853795923995369e-24,6.217133274957062e-26,6.300394914076163e-17,2.3620970960428397e-11,4.9324579784730466e-17,1.3460377393083613e-05,1.3162039155833568e-14,7.918784148339481e-30,2.0613228387804314e-08
4.971318001457749e-16,6.249638132796912e-26,1.6139542326863241e-24,4.449160724304157e-16,1.8002005215919586e-17,6.961154425201327e-20,4.1783414694644615e-20,6.460541185702633e-21,4.088296730171735e-32,5.224789847784698e-22
3.5932699052358184e-16,7.650397953515688e-15,8.039133291385113e-21,1.1184624725907124e-20,3.640290090947713e-15,1.3877840925686805e-15,6.713351685703406e-18,1.5430313584988817e-23,1.749301235090617e-30,4.969449028612686e-16
7.312586185043869e-19,2.957254927756312e-20,5.590541975904752e-20,1.1332308251157612e-21,4.0853062057624173e-10,1.8696808932597857e-15,4.2095728644117115e-15,4.774814230850828e-32,3.089238045218034e-25,1.936882124822025e-17
4.2416612096501726e-18,8.778737358337861e-24,2.4894565947872673e-19,1.2072988613638185e-18,6.692281506323053e-05,1.1345778296767561e-15,3.9810730032295223e-07,3.360713222391583e-31,2.551122636696586e-11,4.037718899378525e-25
3.272730074863406e-22,2.8889334108036196e-22,6.0256671497575845e-16,3.518846073025639e-20,3.260497014716323e-19,1.0890162247498006e-10,1.5187498240216826e-20,1.374047756723953e-23,1.6684498324847686e-32,1.226199825197547e-12
4.005747874513518e-17,2.095019895662865e-24,2.2668624795615174e-31,1.872472383428864e-23,0.011910112413177232,1.0126552595514394e-14,5.112386790165048e-19,3.0758721326680833e-24,1.561248445096434e-28,1.5306621472239735e-22
3.2739694956104996e-17,1.5609436019170668e-21,1.346129107888625e-22,2.1681635475880557e-23,3.916248243266286e-14,5.695514679466921e-14,5.137605395942554e-13,1.3941667349448801e-16,7.174149503772634e-24,1.7069290299956204e-13
1.6650220970842097e-17,7.617513006628235e-16,3.245567600591127e-23,1.102931287178593e-18,7.997848011963388e-13,6.5907356047655634e-15,1.3675309078106722e-16,4.821987295482343e-24,2.605458424457059e-32,2.1859094665315544e-14
2.2117182089070215e-17,5.928017956111837e-24,6.75935077974242e-20,6.201526381267758e-20,4.714117714026044e-20,4.0688603744736567e-19,1.4246087683754921e-15,3.0558890416762916e-09,9.525752053629395e-33,1.3519308928638423e-14
6.236902568248116e-23,1.4639222129065683e-30,7.925415730256747e-25,2.316210844783285e-22,7.064911792901621e-17,8.37883262060902e-14,1.077478021631257e-23,1.3138707855467554e-14,1.5235126011086495e-32,2.525938164182098e-16
5.749173487584934e-22,7.031372722625254e-21,3.637893833879233e-14,4.855513346147144e-19,3.235473425080497e-21,9.720700790827635e-18,1.0995890557894301e-07,3.70762810451467e-24,3.505227811001085e-33,2.9748467632974414e-17
8.910686818760375e-19,7.889186581760834e-20,2.3040284204091895e-14,1.1826764537361743e-18,3.2411336416563146e-20,3.116412080113678e-14,2.5815889839799567e-17,2.3667104160305348e-26,3.0414947422578723e-38,9.47182232274507e-12
3.698610667333153e-17,4.121498840014709e-16,1.2339283766301625e-25,5.2110212204728e-18,1.1819320407393942e-10,4.502190495813418e-12,4.0237756340599627e-14,4.371808418073375e-21,5.678090567152538e-35,2.7846703259739793e-09
7.920735261416435e-18,3.625278920961677e-16,2.0975795401876703e-12,3.341680353640337e-23,6.457040446867293e-15,1.8813588560009313e-12,2.0623874710066382e-17,9.997996112038709e-31,6.479535318458459e-24,5.855379851183823e-21
3.67705977290333e-19,1.6491820498863125e-17,1.902106936854652e-17,1.033782120800816e-17,5.973767177399517e-18,2.5831890450088564e-15,9.3258739641578e-16,1.436013506312929e-25,3.401572198899947e-30,7.61865484088128e-15
3.241238243639446e-12,2.670098666328721e-15,5.24818974821384e-17,1.104842027230734e-18,1.4732448150061924e-17,3.1155710365678494e-17,1.0983431518893653e-24,1.690611214230054e-25,3.899861637167742e-28,1.7197039260721396e-19
1.3082307119994803e-17,2.3362397314469485e-21,4.6355327410778795e-20,3.3515391240116394e-14,7.60565698425311e-13,7.342222357962304e-13,1.4605575155621734e-16,7.368133737315421e-23,6.563174789648012e-26,6.074792246819205e-18
4.6567365476885646e-21,3.320439443022931e-26,1.423672016707761e-22,1.636355160900759e-23,3.6001761655229395e-13,1.6938538534316446e-14,3.803528242717952e-19,6.422063892807654e-26,8.569635300046737e-26,5.58326324070242e-19
3.5766742627081245e-21,1.5032092581327524e-24,3.065760270163973e-14,2.962136657633649e-18,7.627233099746319e-19,4.121053855842479e-19,4.60480573746646e-16,5.996954770079203e-22,1.6370554308387807e-38,8.946463714684573e-06
1.2254801182650696e-20,3.612954148872423e-23,9.875684730902098e-19,2.7108950867566547e-22,2.1540310097553177e-15,3.8053481773746254e-12,1.9487465236201873e-06,1.3965065521986672e-17,4.503734060405724e-34,6.220485456396854e-13
1.6745512873154832e-18,5.560306785384692e-23,7.111065618731587e-27,8.228813712575177e-17,8.429337026700327e-15,1.641654986229249e-16,1.2193601134461775e-16,9.764293079548478e-10,5.60284435709509e-31,2.7602807629300187e-11
2.4559367462074594e-16,8.523242485564888e-17,2.1540312061356676e-17,1.539216749612899e-22,3.3152679596072433e-16,3.3832967967981124e-16,2.4079359251965864e-22,1.5179121958811644e-21,9.978912566730734e-28,5.369001438544716e-16
2.7209814558944252e-12,1.6559856097699196e-20,7.424920591317655e-20,3.1287284254089433e-10,2.0377743410126233e-16,1.0641652096009352e-11,3.241831456356109e-17,2.387988488570647e-10,2.3881497297486883e-37,4.103979922130415e-10
1.3037981426134128e-14,1.3852818782341228e-08,2.8215708122523356e-27,1.7887843995268873e-17,3.3205028957532143e-13,7.222392067136274e-13,2.276612386895718e-20,5.881441909497706e-17,5.24382811375747e-26,7.898457409266271e-16
8.612877846268491e-14,1.4053746922724767e-11,0.0016405639766565304,5.819259438457142e-16,1.2926676129015774e-21,8.450685222913645e-14,7.805920035723939e-14,3.773778461420921e-28,1.4385600722280684e-33,5.978329813606368e-17
1.0220420477563487e-20,1.951492652396968e-24,4.246641302210588e-17,1.4347297526548546e-14,2.565988929036055e-22,6.472811410033051e-12,5.591371009678646e-19,2.0866221197191414e-31,1.6490061318171504e-35,5.448029288559081e-18
3.990863529132192e-18,5.664418137665002e-19,7.173848822261724e-20,1.8221985797536332e-16,4.373176844198013e-17,3.241467850800492e-16,3.858098845423393e-16,3.5569711311066353e-19,1.2421942440343874e-32,5.342010266872363e-10
1.6061799796042532e-19,6.441086610780356e-18,1.4700734672503186e-18,3.9891404495942314e-20,6.7976355771732374e-15,6.390598267264165e-15,1.0238260260972137e-16,6.84186121221781e-22,7.249597936878493e-28,8.085074878120443e-15
1.3025290234698722e-17,9.87564160520621e-19,5.151243183884209e-19,4.485929599988521e-19,9.815558636061995e-11,4.78240488259006e-19,9.132935730755542e-10,1.5564144559229e-23,1.098221464449916e-24,1.3392610680713044e-18
1.36741146991994e-18,7.799069260534218e-20,4.837702588696501e-31,1.1809840539593524e-24,1.511675334117036e-10,4.837658753029305e-14,9.234558381147965e-17,1.3391310097665286e-08,1.933109887583731e-29,5.676912537189962e-16
3.873736990632533e-20,1.1313236987151199e-20,5.615600967720651e-16,2.41251382555266e-18,1.4786709567638647e-12,3.8788430368768496e-17,1.3252851519253684e-14,4.952493864125469e-29,1.1681326593831774e-24,1.422717165798305e-19
1.1253581678413034e-23,2.35852877528291e-26,8.958642296286376e-27,1.2104388834553921e-23,3.088660360421045e-13,1.730696595114355e-14,1.2267478966298212e-26,4.6461317168279744e-10,2.984637308078309e-42,0.004850172170207482
1.427629136033348e-19,4.268910503647425e-18,7.824452334939104e-13,1.4281068440100682e-21,3.098955843986346e-16,3.614966947401969e-17,2.934798988753615e-22,5.706291337972709e-25,9.677289071317751e-42,1.1929971211385514e-09
2.8461944411674335e-11,5.039366643365862e-22,9.640396045380843e-07,2.9810172671872517e-20,1.6477549739942684e-20,9.415959364138462e-19,1.3392463064420405e-18,2.2353262493766172e-21,1.789045466819233e-34,5.251887679143615e-17
2.941459626886044e-17,1.3178819189249893e-15,9.282490512027355e-24,8.141559310989168e-15,7.124940680699286e-14,9.128394775724049e-05,7.757430634671507e-15,3.2894349537536054e-23,2.543677003814393e-22,2.4034655423970084e-20
7.873588092963577e-17,4.3159232646572205e-15,3.120318138066712e-22,1.8830118445538575e-20,5.309960797412825e-14,2.3232699299347285e-15,8.554892554522953e-16,1.721660212654025e-21,7.33076049930043e-29,2.4665078718446015e-16
5.50153825121028e-13,3.3422289518326022e-21,6.016199236587464e-25,3.5737231621667213e-13,7.981951360034757e-13,2.6706723574340873e-14,1.223332994559224e-19,1.660066777832747e-10,2.7248078879526485e-40,2.8139329325633066e-09
4.0632910313117355e-21,1.0726072544044746e-17,8.687601908740099e-16,3.981706058290164e-17,3.591618373790316e-18,2.291037993989371e-10,6.375298900679145e-14,2.802924306800392e-15,3.544482639198457e-40,4.032399160741082e-15
7.102731279916659e-19,1.3059623686620653e-27,3.17248941117558e-19,1.6202095388550258e-18,2.222381416143154e-22,7.498269736379836e-11,1.7998597375664618e-24,1.9405513301740848e-13,1.1045368768509348e-41,2.6429444228907754e-10
1.4646585039806655e-14,1.0733303017858697e-16,3.0547547954787763e-18,1.63493953374499e-18,1.9493924892568203e-17,2.0140834158918084e-15,1.7183629710593525e-18,7.206111821809301e-22,1.7452545304449158e-30,1.1255890943790336e-18
7.902112893402378e-16,4.2523078895661064e-17,4.9139030517669e-19,1.662981064515458e-18,1.1740676412916006e-13,2.6372611991038456e-10,8.363802167212203e-23,7.5446814503217446e-31,7.295828924878526e-31,1.1047190950092418e-18
9.225922272315847e-20,4.703025462162517e-21,1.3597485470366368e-23,1.2211863881289518e-13,8.276391657215955e-15,2.443559545149823e-11,1.3842596525384656e-16,1.2543666711413936e-18,3.446352087922942e-27,1.799532202380595e-14
4.753634760782774e-22,1.8091390332967229e-22,5.745675222965182e-25,2.1035931044755293e-18,8.621553584733344e-15,0.0007471451358085137,2.5038020262222166e-10,5.283817430024081e-16,8.649515496769444e-30,3.470908272293102e-14
1.563424221781299e-14,1.9231073764993812e-17,1.7774556804341796e-21,7.465010597330016e-09,1.7653597611415605e-18,3.902674768469394e-18,1.2566776404833497e-18,1.4413050694549164e-22,5.355196057225679e-28,8.511408815352888e-18
6.188845218786227e-16,4.210370253327804e-15,5.33732342991644e-16,1.5551575968050814e-16,2.086358989554118e-19,1.4329493241561997e-13,2.3185895885761024e-19,3.3402539930568324e-22,1.243222678235623e-33,1.557824805650279e-14
2.3166458755274834e-19,6.487874822233873e-32,1.3129231611228246e-31,3.1171839827661514e-22,2.5807280033746028e-11,5.99674164105164e-10,0.00027524741612273046,1.1380077157062742e-13,2.3104406689705824e-24,2.0577269021111348e-23
